date,ticker,event_type,headline,body,severity_true,sentiment,direction_true,original_date,ret_fwd_5d,event_type_coarse,text,event_type_hat,severity_hat,severity_hat_rounded,p_alpha_hat
2007-11-05,DIS,SUPPLY_CHAIN,Regulators scrutinize DIS's supply chain practices,The company disclosed disruptions in its supply chain due to a regulatory investigation into one of its key partners. Management is exploring alternative suppliers to mitigate potential shortages.,1,neutral,0,2007-05-12,-0.054899608250104,OTHER_REGULATORY,[UNKNOWN] Regulators scrutinize DIS's supply chain practices The company disclosed disruptions in its supply chain due to a regulatory investigation into one of its key partners. Management is exploring alternative suppliers to mitigate potential shortages.,OTHER_REGULATORY,1.1820412145025425,1,0.1705759994580217
2007-03-20,AAPL,ACCOUNTING_FRAUD,AAPL investigated over alleged accounting misconduct,"Prosecutors allege that company executives participated in a scheme to inflate revenues and conceal losses. The investigation remains ongoing, and the company has placed the employees involved on administrative leave.",1,negative,-1,2007-05-14,0.0435063826237256,ACCOUNTING_FRAUD,"[UNKNOWN] AAPL investigated over alleged accounting misconduct Prosecutors allege that company executives participated in a scheme to inflate revenues and conceal losses. The investigation remains ongoing, and the company has placed the employees involved on administrative leave.",ACCOUNTING_FRAUD,0.7946752861765088,1,0.11441769502479537
2007-10-05,PG,SUPPLY_CHAIN,Regulators scrutinize PG's supply chain practices,Regulatory authorities are examining the company's sourcing practices for potential violations of international trade laws. The inquiry focuses on whether suppliers complied with labor and environmental standards.,0,neutral,0,2007-05-15,0.0122828863996462,OTHER_REGULATORY,[UNKNOWN] Regulators scrutinize PG's supply chain practices Regulatory authorities are examining the company's sourcing practices for potential violations of international trade laws. The inquiry focuses on whether suppliers complied with labor and environmental standards.,OTHER_REGULATORY,1.3053034037825326,1,0.19253279856852787
2007-05-08,LMT,ANTITRUST,Regulators probe LMT for alleged anticompetitive behavior,"Government agencies have opened an investigation into the company's practices, citing concerns about monopolistic behavior in the tech sector. The company stated it will fully cooperate with authorities and maintain competitive integrity.",1,negative,-1,2007-05-16,0.0131335565040535,ANTITRUST,"[UNKNOWN] Regulators probe LMT for alleged anticompetitive behavior Government agencies have opened an investigation into the company's practices, citing concerns about monopolistic behavior in the tech sector. The company stated it will fully cooperate with authorities and maintain competitive integrity.",ANTITRUST,1.0798375222405492,1,0.15391817128039412
2007-07-20,RTX,LABOR_LAWSUIT,Employees file class-action labor lawsuit against RTX,"The company reached a settlement with workers who had claimed unfair labor practices. Without admitting wrongdoing, the company agreed to compensation and to implement improved labor policies.",2,negative,-1,2007-05-18,-0.0360378446371569,LABOR_LAWSUIT,"[UNKNOWN] Employees file class-action labor lawsuit against RTX The company reached a settlement with workers who had claimed unfair labor practices. Without admitting wrongdoing, the company agreed to compensation and to implement improved labor policies.",LABOR_LAWSUIT,1.193438301192317,1,0.17251967557473483
2007-04-05,AAPL,DATA_PRIVACY,AAPL announces data breach affecting customer records,"Following complaints from users, investigators are reviewing whether the company adequately disclosed how it uses personal data. The company asserts that it complies with applicable privacy laws and continues to enhance transparency.",0,negative,-1,2007-05-21,-0.046895086938674,DATA_PRIVACY,"[UNKNOWN] AAPL announces data breach affecting customer records Following complaints from users, investigators are reviewing whether the company adequately disclosed how it uses personal data. The company asserts that it complies with applicable privacy laws and continues to enhance transparency.",DATA_PRIVACY,0.9284792354661573,1,0.13172124301516078
2007-07-06,COP,REGULATORY_UPDATE,COP issues statement on updated compliance rules,Industry-wide regulatory changes have prompted the company to modify certain practices. Executives anticipate minor operational impacts but emphasized the importance of maintaining compliance.,0,neutral,0,2007-05-21,0.11266069169262,OTHER_REGULATORY,[UNKNOWN] COP issues statement on updated compliance rules Industry-wide regulatory changes have prompted the company to modify certain practices. Executives anticipate minor operational impacts but emphasized the importance of maintaining compliance.,OTHER_REGULATORY,1.2651900635988707,1,0.18515992985860685
2007-09-14,TGT,SUPPLY_CHAIN,Regulators scrutinize TGT's supply chain practices,Regulatory authorities are examining the company's sourcing practices for potential violations of international trade laws. The inquiry focuses on whether suppliers complied with labor and environmental standards.,1,neutral,0,2007-05-21,0.0176717188799799,OTHER_REGULATORY,[UNKNOWN] Regulators scrutinize TGT's supply chain practices Regulatory authorities are examining the company's sourcing practices for potential violations of international trade laws. The inquiry focuses on whether suppliers complied with labor and environmental standards.,OTHER_REGULATORY,1.394736381940436,1,0.20976933830158756
2007-11-14,IBM,ACCOUNTING_FRAUD,IBM executives charged in accounting fraud scheme,"Prosecutors allege that company executives participated in a scheme to inflate revenues and conceal losses. The investigation remains ongoing, and the company has placed the employees involved on administrative leave.",3,negative,-1,2007-05-22,-0.0117935565254938,ACCOUNTING_FRAUD,"[UNKNOWN] IBM executives charged in accounting fraud scheme Prosecutors allege that company executives participated in a scheme to inflate revenues and conceal losses. The investigation remains ongoing, and the company has placed the employees involved on administrative leave.",ACCOUNTING_FRAUD,1.0461381883202885,1,0.14872526441890166
2007-10-25,IBM,SEC_ENFORCEMENT,IBM fined by SEC for disclosure violations,"After an investigation into revenue recognition practices, the company announced it would restate prior earnings. The SEC noted cooperation by the company in resolving the matter.",1,negative,-1,2007-05-24,0.007446298180268,SEC_ENFORCEMENT,"[UNKNOWN] IBM fined by SEC for disclosure violations After an investigation into revenue recognition practices, the company announced it would restate prior earnings. The SEC noted cooperation by the company in resolving the matter.",SEC_ENFORCEMENT,1.2726965625876316,1,0.18652284410933206
2007-09-28,UNH,FDA_ACTION,FDA issues warning to UNH over manufacturing practices,Regulators alleged that the company promoted a drug for unapproved uses. The company has ceased the marketing activity and is working to align promotional practices with regulatory standards.,3,negative,-1,2007-05-24,-0.0150730278852021,FDA_ACTION,[UNKNOWN] FDA issues warning to UNH over manufacturing practices Regulators alleged that the company promoted a drug for unapproved uses. The company has ceased the marketing activity and is working to align promotional practices with regulatory standards.,FDA_ACTION,1.0223785234373273,1,0.14515155755249826
2007-09-12,MSFT,PATENT_IP,Court rules on intellectual property dispute involving MSFT,The company filed a complaint alleging theft of proprietary designs by a rival. The case seeks injunctive relief to prevent further use of the contested intellectual property and compensatory damages for losses incurred.,0,negative,-1,2007-05-27,-0.0089872924662806,PATENT_IP,[UNKNOWN] Court rules on intellectual property dispute involving MSFT The company filed a complaint alleging theft of proprietary designs by a rival. The case seeks injunctive relief to prevent further use of the contested intellectual property and compensatory damages for losses incurred.,PATENT_IP,1.2798208020813795,1,0.18782349260230496
2007-06-25,RTX,ANTITRUST,RTX hit with antitrust lawsuit alleging monopolistic conduct,Regulatory officials allege that the company has been leveraging its market position to stifle competition. The ongoing inquiry is expected to examine pricing strategies and exclusivity agreements.,0,negative,-1,2007-05-31,0.0166966750761183,ANTITRUST,[UNKNOWN] RTX hit with antitrust lawsuit alleging monopolistic conduct Regulatory officials allege that the company has been leveraging its market position to stifle competition. The ongoing inquiry is expected to examine pricing strategies and exclusivity agreements.,ANTITRUST,1.6050024824873212,2,0.25464370472314785
2007-06-26,COP,ACCOUNTING_FRAUD,Auditors uncover accounting irregularities at COP,"Auditors discovered discrepancies in the company's financial statements, leading to suspicions of accounting misconduct. The firm has initiated an internal review and engaged outside counsel to ensure transparency.",2,negative,-1,2007-06-02,0.0635882919372718,ACCOUNTING_FRAUD,"[UNKNOWN] Auditors uncover accounting irregularities at COP Auditors discovered discrepancies in the company's financial statements, leading to suspicions of accounting misconduct. The firm has initiated an internal review and engaged outside counsel to ensure transparency.",ACCOUNTING_FRAUD,1.0663875971232026,1,0.1518280335824184
